Part.Num,SubID,DOT,DOB,Age.Mo,Age.Yr,Gender,L1,Add language,Location,Nationality,Experimenter,Group,QNI_cond,QNI_order,Order_un,QNI_term,QNI_type,QNI_setsize,QNI_score,QNI_precision,GN_order,GN_request,GN_ans,GN_score,GN_KL,HighCount,Exclusion,Comment
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,pretest,pretest,tous,1,,1,1,1,1,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,pretest,pretest,3,"1,0",,1,6,4,0,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,pretest,pretest,tous,1,,1,4,tous,0,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,pretest,pretest,3,0,,1,2,2,1,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,tous,tous,tous,1,,1,3,3,1,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,3,0,un,1,1,1,1,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,1,un,singulier,2,0,deux,1,3,3,1,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,tous,tous,3,0,,1,4,tous,0,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,2,1,,1,6,tous,0,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,tous,tous,tous,1,,1,2,2,1,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,2,1,,1,6,5,0,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,2,un,singulier,2,0,deux,1,3,3,1,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,3,0,trois,1,2,2,1,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,1,un,singulier,1,1,,1,4,5,0,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,tous,tous,3,0,,1,1,1,1,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,3,0,,,,,,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,2,un,singulier,1,1,,,,,,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,tous,tous,tous,1,,,,,,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,2,1,,,,,,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,3,un,singulier,2,0,,,,,,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,,tous,tous,3,0,trois,,,,,3K,3,no,
24,081318-JLD,8/13/18,3/27/14,52,4.34,M,Français,none,Placojeu,Quebec,EM,Number,C,6,3,un,singulier,1,1,,,,,,3K,3,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,1,1,1,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,3,"1,0",,1,6,6,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,1,4,4,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,3,0,,1,2,2,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,1,un,singulier,1,1,,1,3,3,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,1,1,1,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,1,3,3,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,1,4,4,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,1,6,6,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,1,2,2,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,1,un,singulier,2,deux,,1,6,6,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,2,un,singulier,1,1,,1,3,3,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,1,2,2,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,2,un,singulier,2,deux,,1,4,4,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,trois,,1,1,1,1,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,,,,,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,3,un,singulier,1,1,,,,,,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,3,un,singulier,2,deux,,,,,,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,,,,,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,trois,,,,,,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,,,,,CP,10,no,
25,081318-NB,8/13/18,2/12/14,54,4.5,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,trois,,,,,,CP,10,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,1,1,1,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,3,"1,0",,1,6,6,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,1,4,4,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,3,0,,1,2,2,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,1,un,singulier,1,1,,1,3,3,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,1,1,1,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,1,3,3,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,1,4,4,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,0,,1,6,6,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,1,2,2,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,1,un,singulier,2,0,deux,1,6,6,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,2,un,singulier,1,1,,1,3,3,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,1,2,2,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,2,un,singulier,2,0,,1,4,4,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,0,trois,1,1,1,1,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,,,,,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,3,un,singulier,1,1,,,,,,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,3,un,singulier,2,0,,,,,,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,,,,,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,0,,,,,,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,,,,,CP,14,no,
26,081318-JL,8/13/18,6/10/14,50,4.17,F,Français,none,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,0,,,,,,CP,14,no,
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,pretest,pretest,tous,1,,2,1,1,1,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,pretest,pretest,3,"1,0",,2,3,5,0,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,pretest,pretest,tous,1,,2,4,7,0,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,pretest,pretest,3,0,,2,6,6,1,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,tous,tous,tous,1,,2,2,2,1,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,3,0,,2,6,5,0,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,1,un,singulier,2,0,,2,3,6,0,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,tous,tous,3,0,,2,2,2,1,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,2,1,,2,4,8,0,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,tous,tous,tous,1,,2,1,1,1,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,2,1,,2,1,1,1,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,2,un,singulier,2,0,,2,6,5,0,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,3,0,,2,4,7,0,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,1,un,singulier,1,1,,2,2,2,1,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,tous,tous,3,0,,2,3,5,0,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,3,0,,,,,,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,2,un,singulier,1,1,,,,,,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,tous,tous,tous,1,,,,,,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,deux,pluriel,2,1,,,,,,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,3,un,singulier,2,0,,,,,,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,,tous,tous,3,0,,,,,,2K,10,yes,Bilingue
27,081318-GP,8/13/18,6/22/14,49,4.09,F,Français,Anglais,Placojeu,Quebec,EM,Number,C,6,3,un,singulier,1,1,,,,,,2K,10,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,2,1,1,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,3,0,,2,3,3,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,2,4,4,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,3,0,,2,6,6,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,1,un,singulier,1,1,,2,2,2,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,2,6,6,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,2,3,3,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,2,2,2,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,2,4,4,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,2,1,1,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,1,un,singulier,2,deux,,2,1,1,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,2,un,singulier,1,1,,2,6,6,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,2,4,4,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,2,un,singulier,2,deux,,2,2,2,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,quatre,,2,3,3,1,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,,,,,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,3,un,singulier,1,1,,,,,,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,3,un,singulier,2,deux,,,,,,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,,,,,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,trois,,,,,,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,,,,,CP,7,yes,Bilingue
28,081318-VS,8/13/18,1/5/14,55,4.59,M,Français,Roumain,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,trois,,,,,,CP,7,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,1,1,1,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,3,0,,1,6,6,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,1,4,3,0,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,3,0,,1,2,2,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,1,un,singulier,1,1,,1,3,3,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,1,1,2,0,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,1,3,3,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,1,4,4,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,1,6,5,0,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,1,2,2,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,1,un,singulier,2,0,,1,6,5,0,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,2,un,singulier,1,1,,1,3,3,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,2,1,,1,2,2,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,2,un,singulier,2,0,,1,4,tous,0,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,0,,1,1,1,1,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,,,,,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,3,un,singulier,1,1,,,,,,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,3,un,singulier,2,0,,,,,,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,tous,tous,3,0,,,,,,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,0,,,,,,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,tous,tous,tous,1,,,,,,3K,11,yes,Bilingue
29,081318-GM,8/13/18,4/16/14,51,4.25,F,Français,Anglais,Placojeu,Quebec,EM,Number,A,4,,deux,pluriel,3,0,,,,,,3K,11,yes,Bilingue
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,pretest,pretest,tous,1,,2,1,1,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,pretest,pretest,3,0,,2,3,3,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,pretest,pretest,tous,1,,2,4,4,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,pretest,pretest,3,0,,2,6,4,0,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,1,un,singulier,1,1,,2,2,2,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,tous,tous,3,0,,2,6,5,0,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,deux,pluriel,2,1,,2,3,3,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,tous,tous,3,0,,2,2,2,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,deux,pluriel,2,1,,2,4,4,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,tous,tous,tous,1,,2,1,1,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,1,un,singulier,2,0,,2,1,1,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,2,un,singulier,1,1,,2,6,4,0,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,deux,pluriel,2,1,,2,4,4,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,2,un,singulier,2,0,,2,2,2,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,deux,pluriel,3,0,,2,3,3,1,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,tous,tous,tous,1,,,,,,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,3,un,singulier,1,1,,,,,,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,3,un,singulier,2,0,,,,,,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,tous,tous,3,0,,,,,,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,deux,pluriel,3,0,,,,,,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,tous,tous,tous,1,,,,,,3K,12,yes,trop vieux
30,081418-XR,8/14/18,1/13/14,55,4.59,M,Français,none,Placojeu,Quebec,Sarah,Number,A,4,,deux,pluriel,3,0,,,,,,3K,12,yes,trop vieux
31,081418-RC,8/14/18,10/16/13,57,4.75,M,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,1,1,1,1,2K,3,yes,trop vieux
31,081418-RC,8/14/18,10/16/13,57,4.75,M,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,3,"1,0,0",,1,6,3,0,2K,3,yes,trop vieux
31,081418-RC,8/14/18,10/16/13,57,4.75,M,Français,none,Placojeu,Quebec,EM,Number,A,4,,pretest,pretest,tous,1,,1,4,3,0,2K,3,yes,trop vieux
